id,domain_id,org_id,created_at,updated_at,deleted_at,task_guid,alias_ref,purpose,description,task_state,rule_id,rule_root_id,inputs,outputs
662a04b4-5d13-4269-93bc-0f7ecb1a147f,"","",2018-09-18 01:47:04.258734+00,2018-09-18 01:48:51.424215+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,ef0b7a55-17ec-43f0-9a2b-14a5c9695451,ef0b7a55-17ec-43f0-9a2b-14a5c9695451,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
948e7e3e-639e-4607-92ad-9f3e5156de5d,"","",2018-09-18 01:47:04.344228+00,2018-09-18 01:48:55.125846+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,791f827f-0f6e-4aca-b71b-12bdc4369464,791f827f-0f6e-4aca-b71b-12bdc4369464,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
10604371-031d-40a0-9e57-ca2cb821b026,"","",2018-09-21 21:34:39.613276+00,2018-09-21 21:34:54.334832+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,6f55dcea-d9db-4c88-880d-10493d75197a,6f55dcea-d9db-4c88-880d-10493d75197a,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
2a736e98-e78a-4c6f-948d-1078d970ab55,"","",2018-09-18 01:47:04.349782+00,2018-09-18 01:47:49.386437+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,24304a25-e26c-43ea-a928-39afc227e684,24304a25-e26c-43ea-a928-39afc227e684,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""Employees-1537235263.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/f265ce49d6d06d662ea7ad653a6db7b44bf84096/9c4807e71f4064153ce0e325fa3e48fcc19955a0/""}"
e675fd96-5ef8-449d-9b68-be72c202a12f,"","",2018-09-18 01:47:04.153998+00,2018-09-18 01:47:52.529008+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,c707afad-601a-4f72-907e-e6d715f9f9fb,c707afad-601a-4f72-907e-e6d715f9f9fb,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537235263.csv: no such file or directory""}"
95b0ed15-86ec-423a-86cf-5044ed459528,"","",2018-09-18 01:47:03.993744+00,2018-09-18 01:48:01.561209+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,65407d68-f165-41bc-89d3-6db4ed96d4ef,65407d68-f165-41bc-89d3-6db4ed96d4ef,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""AccountUsers-1537235278.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/4f4ef946b2e0e9adf2cd3e8ee62240306cb954f3/b9d50f60ce6cf18c778c4bdfc61f38563bec63c9/""}"
210bf6ec-2ef4-4a6f-b15d-02f6d5097034,"","",2018-09-18 01:47:04.209079+00,2018-09-18 01:48:01.841213+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,1ee72e86-d9a4-4d4e-adfd-7380d472f950,1ee72e86-d9a4-4d4e-adfd-7380d472f950,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537235277.csv: no such file or directory""}"
cedbaea0-a1aa-4287-ab77-ee17174f55ab,"","",2018-09-18 01:47:03.968147+00,2018-09-18 01:48:02.095704+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,fe543d9c-ed79-4c97-b580-344db57618bf,fe543d9c-ed79-4c97-b580-344db57618bf,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537235278.csv: no such file or directory""}"
5679fb96-f459-49b7-b24a-77372509b0ca,"","",2018-09-18 01:47:04.22425+00,2018-09-18 01:48:21.377146+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,ef0b7a55-17ec-43f0-9a2b-14a5c9695451,ef0b7a55-17ec-43f0-9a2b-14a5c9695451,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""AccountUsers-1537235299.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/6f332086a20b1ab430828a23e2c3077b67f07fdb/f20cc636a8d25d4c3892f418f0f2e6fb6893d072/""}"
84f3fd80-472e-49c0-8fb1-7244e570d6b0,"","",2018-09-18 01:47:03.892637+00,2018-09-18 01:48:19.063777+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,2d4c45dd-8543-4e39-8e74-ba29bf55b14f,2d4c45dd-8543-4e39-8e74-ba29bf55b14f,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
fc1cf3b7-75e3-4738-9be7-252b59143dc0,"","",2018-09-18 01:47:04.336627+00,2018-09-18 01:48:26.356345+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,791f827f-0f6e-4aca-b71b-12bdc4369464,791f827f-0f6e-4aca-b71b-12bdc4369464,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""AccountUsers-1537235304.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/97ff00bbf5390c20e475c280121c791355e7fc70/d18c90c622a862c9851051ec6664e220d8d11ac2/""}"
ba3b63f1-8f65-4bba-a026-7cbec329121f,"","",2018-09-18 01:47:03.976478+00,2018-09-18 01:48:35.778602+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,fe543d9c-ed79-4c97-b580-344db57618bf,fe543d9c-ed79-4c97-b580-344db57618bf,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
60d144c9-9d84-4ab7-9c41-6a2406b75d1f,"","",2018-09-18 01:47:03.932742+00,2018-09-18 01:48:36.425853+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,b162e4fd-fdcb-455c-92b3-db6e112ce3cb,b162e4fd-fdcb-455c-92b3-db6e112ce3cb,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
c2e3a150-235e-47cc-9eda-b3c9c65b786b,"","",2018-09-18 01:47:04.016997+00,2018-09-18 01:48:36.550109+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,65407d68-f165-41bc-89d3-6db4ed96d4ef,65407d68-f165-41bc-89d3-6db4ed96d4ef,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
255f0a69-1c6a-4d29-bfbf-936cd9042b43,"","",2018-09-18 01:47:03.764829+00,2018-09-18 01:48:37.760194+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,94d74851-ed7b-4bf7-bf43-a80eeb8aecd9,94d74851-ed7b-4bf7-bf43-a80eeb8aecd9,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
c8d9ae14-1bd9-4c80-8d77-10a906aa1e4f,"","",2018-09-18 01:47:04.360134+00,2018-09-18 01:48:51.392305+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,24304a25-e26c-43ea-a928-39afc227e684,24304a25-e26c-43ea-a928-39afc227e684,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
66ce34e5-be6e-4f5e-9916-e2a247a6c588,"","",2018-09-18 01:47:04.189046+00,2018-09-18 01:48:53.524208+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,c707afad-601a-4f72-907e-e6d715f9f9fb,c707afad-601a-4f72-907e-e6d715f9f9fb,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
b2934c11-782f-435c-a498-ad2c6fb37df5,"","",2018-09-18 01:47:03.906879+00,2018-09-18 01:47:41.074542+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,b162e4fd-fdcb-455c-92b3-db6e112ce3cb,b162e4fd-fdcb-455c-92b3-db6e112ce3cb,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537235258.csv: no such file or directory""}"
6e54ad58-c6b4-412e-9ef6-8d0050ed1820,"","",2018-09-18 01:47:04.201853+00,2018-09-18 01:47:41.020976+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,1ee72e86-d9a4-4d4e-adfd-7380d472f950,1ee72e86-d9a4-4d4e-adfd-7380d472f950,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537235258.csv: no such file or directory""}"
bbbd24ac-972f-4b23-9e1f-b20cb3528e0c,"","",2018-09-18 01:47:04.038344+00,2018-09-18 01:47:46.468861+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,c52af756-0544-47c9-b202-8aeb775b0a7b,c52af756-0544-47c9-b202-8aeb775b0a7b,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537235260.csv: no such file or directory""}"
73e7f8e7-3b8c-4d66-ad5d-110175f6ba6d,"","",2018-09-18 01:47:04.316841+00,2018-09-18 01:47:51.002472+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,791f827f-0f6e-4aca-b71b-12bdc4369464,791f827f-0f6e-4aca-b71b-12bdc4369464,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537235263.csv: no such file or directory""}"
146af76a-9597-4a45-b1ff-1ad9f199f98a,"","",2018-09-18 01:47:03.971707+00,2018-09-18 01:48:12.095032+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,3963eafc-abe0-4f86-a48c-5d09ee5a7584,3963eafc-abe0-4f86-a48c-5d09ee5a7584,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
fac23f42-4778-475c-890d-106570f57ac9,"","",2018-09-18 01:47:03.886422+00,2018-09-18 01:48:00.526802+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,2d4c45dd-8543-4e39-8e74-ba29bf55b14f,2d4c45dd-8543-4e39-8e74-ba29bf55b14f,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537235276.csv: no such file or directory""}"
7a69ab17-ca89-4c94-a48b-ed3200a89069,"","",2018-09-18 01:47:04.213039+00,2018-09-18 01:48:17.906419+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,1ee72e86-d9a4-4d4e-adfd-7380d472f950,1ee72e86-d9a4-4d4e-adfd-7380d472f950,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
809caf0d-e926-4d45-9e66-d78807bc19e4,"","",2018-09-18 01:47:04.352916+00,2018-09-18 01:48:22.102133+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,24304a25-e26c-43ea-a928-39afc227e684,24304a25-e26c-43ea-a928-39afc227e684,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537235300.csv: no such file or directory""}"
5033e50f-e146-418a-9a7f-4be3ed5a555e,"","",2018-09-18 01:47:04.164258+00,2018-09-18 01:48:26.60678+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,c707afad-601a-4f72-907e-e6d715f9f9fb,c707afad-601a-4f72-907e-e6d715f9f9fb,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""AccountUsers-1537235305.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/97ff00bbf5390c20e475c280121c791355e7fc70/d18c90c622a862c9851051ec6664e220d8d11ac2/""}"
dbc12008-5508-4fdb-80f1-f070c991fd52,"","",2018-09-18 01:47:03.983712+00,2018-09-18 01:48:33.11816+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,3963eafc-abe0-4f86-a48c-5d09ee5a7584,3963eafc-abe0-4f86-a48c-5d09ee5a7584,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
39f6dfae-5b66-464c-ad34-e3335282a51b,"","",2018-09-18 01:47:04.340753+00,2018-09-18 01:48:43.192334+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,791f827f-0f6e-4aca-b71b-12bdc4369464,791f827f-0f6e-4aca-b71b-12bdc4369464,"{""AccountingUsersFile"":""AccountUsers-1537235304.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/97ff00bbf5390c20e475c280121c791355e7fc70/d18c90c622a862c9851051ec6664e220d8d11ac2/"",""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
706ffc24-f93a-43b9-a68a-446e37ac98ab,"","",2018-09-18 01:47:03.901273+00,2018-09-18 01:48:37.456648+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,2d4c45dd-8543-4e39-8e74-ba29bf55b14f,2d4c45dd-8543-4e39-8e74-ba29bf55b14f,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
b155786b-061c-4df3-bb99-6510b9711b9e,"","",2018-09-18 01:47:04.088747+00,2018-09-18 01:48:48.32487+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,c52af756-0544-47c9-b202-8aeb775b0a7b,c52af756-0544-47c9-b202-8aeb775b0a7b,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
80808209-8e35-48f2-b198-10ae196cf56f,"","",2018-09-18 01:47:05.748984+00,2018-09-18 01:48:51.228484+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,bff3dd67-ebb0-4e52-b377-c8cc35547b6f,bff3dd67-ebb0-4e52-b377-c8cc35547b6f,"{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537235318.csv"",""ComparisonFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/ebc5348bab921c25e516c2ff28260d344699de4b/87d5a03c120f612fa7f803c907fd6cdd11efad92/"",""OutFileType"":""Summary""}","{""BucketName"":""demo"",""ComplianceStatus_"":""Passed"",""FileName"":""http://cnminio:9000/demo/a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/ebc5348bab921c25e516c2ff28260d344699de4b/0a45e12e0cca9f5329b9d341f4328f3e4ea600e9//Summary-1537235331.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/ebc5348bab921c25e516c2ff28260d344699de4b/0a45e12e0cca9f5329b9d341f4328f3e4ea600e9/""}"
fb69275a-f44f-4a99-b3d7-e4d27b0424a0,"","",2018-09-18 01:47:04.380921+00,2018-09-18 01:48:18.37486+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,0b3660a7-6234-48b5-9d99-49b6f3c2dbb8,0b3660a7-6234-48b5-9d99-49b6f3c2dbb8,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537235296.csv: no such file or directory""}"
de6d8454-3392-416c-99c9-7be33837346f,"","",2018-09-18 01:47:06.047242+00,2018-09-18 01:48:51.619214+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,94052522-64f7-4023-aa18-fd5d1c57dcc8,94052522-64f7-4023-aa18-fd5d1c57dcc8,"{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537235319.csv"",""ComparisonFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/2dfaa4d400badb9ef28f30dd63f32ff55ad06cb2/1dcd4f8f4968870c8a4c7fcddbea9851b827a983/"",""OutFileType"":""Summary""}","{""BucketName"":""demo"",""ComplianceStatus_"":""Passed"",""FileName"":""http://cnminio:9000/demo/a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/2dfaa4d400badb9ef28f30dd63f32ff55ad06cb2/ca947aaa594db23a012908b7a5ee5da1e2407e70//Summary-1537235331.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/2dfaa4d400badb9ef28f30dd63f32ff55ad06cb2/ca947aaa594db23a012908b7a5ee5da1e2407e70/""}"
f0b1bc2d-a893-4a80-9a48-a975bb4dfe67,"","",2018-09-18 01:47:04.837905+00,2018-09-18 01:48:53.313233+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,691ca57b-c96b-436a-9dbd-17d621fab191,691ca57b-c96b-436a-9dbd-17d621fab191,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
5ed5538f-2e4d-4762-8987-43e729720137,"","",2018-09-18 01:47:04.38413+00,2018-09-18 01:48:37.642938+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,0b3660a7-6234-48b5-9d99-49b6f3c2dbb8,0b3660a7-6234-48b5-9d99-49b6f3c2dbb8,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
